INFO:NEGATIVE WORD LENGTH: DALI ID: 0056b60ad09c4f389d107868e2d5c149, index (from get_file_path): 3, text: lifei, word length: -84.44, line number: 115
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: if, word length: 0.17, line number: 10
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: i, word length: 0.11, line number: 11
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: wasn't, word length: 0.22, line number: 12
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: out, word length: 0.17, line number: 13
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: with, word length: 0.17, line number: 14
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: them, word length: 0.17, line number: 15
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: and, word length: 0.14, line number: 16
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: they're, word length: 0.17, line number: 17
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: happy, word length: 0.67, line number: 18
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: it's, word length: 0.20, line number: 19
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: a, word length: 0.14, line number: 20
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: lovely, word length: 0.48, line number: 21
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: place, word length: 0.17, line number: 22
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: to, word length: 0.14, line number: 23
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: be, word length: 0.17, line number: 24
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: happy, word length: 0.34, line number: 25
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: that, word length: 0.14, line number: 26
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: the, word length: 0.14, line number: 27
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: fire, word length: 0.17, line number: 28
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: is, word length: 0.11, line number: 29
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: real,, word length: 0.11, line number: 30
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: the, word length: 0.11, line number: 31
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: barman, word length: 0.45, line number: 32
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: is, word length: 0.28, line number: 33
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: a, word length: 0.22, line number: 34
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: she, word length: 0.36, line number: 35
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: where, word length: 0.22, line number: 36
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: the, word length: 0.14, line number: 37
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: haircuts, word length: 0.56, line number: 38
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: smile, word length: 0.31, line number: 39
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: and, word length: 0.14, line number: 40
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: the, word length: 0.17, line number: 41
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: meaning, word length: 0.45, line number: 42
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: of, word length: 0.17, line number: 43
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: style, word length: 0.14, line number: 44
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: is, word length: 0.17, line number: 45
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: a, word length: 0.11, line number: 46
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: night, word length: 0.31, line number: 47
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: out, word length: 0.28, line number: 48
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: with, word length: 0.28, line number: 49
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: the, word length: 0.31, line number: 50
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: boss, word length: 0.42, line number: 51
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: where, word length: 0.17, line number: 52
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: you, word length: 0.17, line number: 53
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: win, word length: 0.11, line number: 54
INFO:NEGATIVE WORD START TIME: DALI ID: d6bb6243cc424ae18649d31728580fa9, index (from get_file_path): 4486, text: or, word length: 0.22, line number: 55
INFO:LONG WORD LENGTH: DALI ID: d6d6dfd4468d4772bbfeb18149b3bc5e, index (from get_file_path): 4488, text: arms, word length: 5.25, word index: 124
INFO:LONG WORD LENGTH: DALI ID: d6d6dfd4468d4772bbfeb18149b3bc5e, index (from get_file_path): 4488, text: arms, word length: 5.00, word index: 282
INFO:LONG WORD LENGTH: DALI ID: d70b539424384190810a46822c9051f6, index (from get_file_path): 4495, text: express, word length: 7.78, word index: 162
INFO:LONG WORD LENGTH: DALI ID: d70b539424384190810a46822c9051f6, index (from get_file_path): 4495, text: express, word length: 9.73, word index: 166
INFO:LONG WORD LENGTH: DALI ID: d72ac6ba2e064a349c24c5ee0eac20c6, index (from get_file_path): 4496, text: again, word length: 8.73, word index: 42
INFO:LONG WORD LENGTH: DALI ID: d72ac6ba2e064a349c24c5ee0eac20c6, index (from get_file_path): 4496, text: again, word length: 5.11, word index: 175
INFO:LONG WORD LENGTH: DALI ID: d7723d3d95ad4b5595bd58404774c629, index (from get_file_path): 4508, text: star, word length: 6.75, word index: 68
INFO:LONG WORD LENGTH: DALI ID: d7723d3d95ad4b5595bd58404774c629, index (from get_file_path): 4508, text: star, word length: 7.79, word index: 111
INFO:LONG WORD LENGTH: DALI ID: d8120919374b4b55a93743f667f6dc19, index (from get_file_path): 4525, text: ooh, word length: 6.33, word index: 0
INFO:LONG WORD LENGTH: DALI ID: d8120919374b4b55a93743f667f6dc19, index (from get_file_path): 4525, text: ooh, word length: 5.07, word index: 2
INFO:LONG WORD LENGTH: DALI ID: d8f4a4336ed34be7bf1064f155e70c3d, index (from get_file_path): 4541, text: away, word length: 5.73, word index: 120
INFO:LONG WORD LENGTH: DALI ID: d8f4a4336ed34be7bf1064f155e70c3d, index (from get_file_path): 4541, text: love, word length: 5.45, word index: 135
INFO:LONG WORD LENGTH: DALI ID: d8f877ce7cf741e39fd36b36f1ef958a, index (from get_file_path): 4542, text: pitkaan, word length: 6.56, word index: 109
INFO:LONG WORD LENGTH: DALI ID: d8f877ce7cf741e39fd36b36f1ef958a, index (from get_file_path): 4542, text: koskaan, word length: 6.00, word index: 139
INFO:LONG WORD LENGTH: DALI ID: d90482252a5c4805a02c03e6cb5a5321, index (from get_file_path): 4543, text: envoi:-satyres-joufflus,-boucs-emissaires, word length: 5.15, word index: 146
INFO:LONG WORD LENGTH: DALI ID: d91d483c68d64dc79c2f3452ddd7e1d7, index (from get_file_path): 4545, text: hmm, word length: 8.91, word index: 172
INFO:LONG WORD LENGTH: DALI ID: d91d483c68d64dc79c2f3452ddd7e1d7, index (from get_file_path): 4545, text: hmm, word length: 5.62, word index: 174
INFO:NEGATIVE WORD START TIME: DALI ID: d96146879ae5456b874bb91edd1c63ad, index (from get_file_path): 4548, text: one, word length: 0.26, line number: 0
INFO:NEGATIVE WORD START TIME: DALI ID: d96146879ae5456b874bb91edd1c63ad, index (from get_file_path): 4548, text: two, word length: 0.31, line number: 1
INFO:LONG WORD LENGTH: DALI ID: da08f20444324689aac8f0a47d2b9c2e, index (from get_file_path): 4558, text: me,, word length: 5.40, word index: 2
INFO:LONG WORD LENGTH: DALI ID: da5201443b434263aaaa646daba7d265, index (from get_file_path): 4561, text: et, word length: 7.95, word index: 382
INFO:LONG WORD LENGTH: DALI ID: da5201443b434263aaaa646daba7d265, index (from get_file_path): 4561, text: bambino, word length: 7.13, word index: 414
INFO:LONG WORD LENGTH: DALI ID: db27d3b077554af59c2cdfa67a091859, index (from get_file_path): 4575, text: begun, word length: 15.65, word index: 176
INFO:NEGATIVE WORD LENGTH: DALI ID: db447ced49c740b3ad151e614e34cc88, index (from get_file_path): 4578, text: warlast, word length: -104.73, line number: 117
INFO:LONG WORD LENGTH: DALI ID: db46072ce9864a5baac53d92481fc390, index (from get_file_path): 4579, text: ohikiitavaa, word length: 8.18, word index: 135
INFO:LONG WORD LENGTH: DALI ID: db46072ce9864a5baac53d92481fc390, index (from get_file_path): 4579, text: jaa, word length: 6.65, word index: 139
INFO:LONG WORD LENGTH: DALI ID: db4b974829c04265a757e1a0ed983f23, index (from get_file_path): 4580, text: sin, word length: 5.00, word index: 66
INFO:LONG WORD LENGTH: DALI ID: db4b974829c04265a757e1a0ed983f23, index (from get_file_path): 4580, text: sin, word length: 7.25, word index: 134
INFO:LONG WORD LENGTH: DALI ID: db4b974829c04265a757e1a0ed983f23, index (from get_file_path): 4580, text: sin, word length: 6.50, word index: 223
INFO:LONG WORD LENGTH: DALI ID: db4f2496ffee438c9ff8b6ff497edfea, index (from get_file_path): 4582, text: twojust, word length: 5.97, word index: 304
INFO:LONG WORD LENGTH: DALI ID: db69bffd608a4222b7f11bc542c435b3, index (from get_file_path): 4584, text: para-diseohohohoooooh,, word length: 8.77, word index: 362
INFO:LONG WORD LENGTH: DALI ID: dbbacb0963884424a5b59724184efe1d, index (from get_file_path): 4593, text: jane--la-, word length: 5.45, word index: 38
INFO:LONG WORD LENGTH: DALI ID: dc0cd0d4ec64447e894540fe4a0a01f5, index (from get_file_path): 4605, text: moment, word length: 7.75, word index: 163
INFO:LONG WORD LENGTH: DALI ID: dc0cd0d4ec64447e894540fe4a0a01f5, index (from get_file_path): 4605, text: oh, word length: 6.25, word index: 164
INFO:LONG WORD LENGTH: DALI ID: dc5df33c4c9343f091e16c192f75cdde, index (from get_file_path): 4617, text: holiday, word length: 9.88, word index: 41
INFO:LONG WORD LENGTH: DALI ID: dc5df33c4c9343f091e16c192f75cdde, index (from get_file_path): 4617, text: uuuuooooo, word length: 7.73, word index: 81
INFO:LONG WORD LENGTH: DALI ID: dc5df33c4c9343f091e16c192f75cdde, index (from get_file_path): 4617, text: aaaaa, word length: 6.08, word index: 83
INFO:LONG WORD LENGTH: DALI ID: dc5df33c4c9343f091e16c192f75cdde, index (from get_file_path): 4617, text: aaaaa, word length: 7.60, word index: 85
INFO:LONG WORD LENGTH: DALI ID: dc5df33c4c9343f091e16c192f75cdde, index (from get_file_path): 4617, text: home, word length: 6.08, word index: 133
INFO:LONG WORD LENGTH: DALI ID: dc5df33c4c9343f091e16c192f75cdde, index (from get_file_path): 4617, text: home, word length: 6.08, word index: 136
INFO:LONG WORD LENGTH: DALI ID: dc5df33c4c9343f091e16c192f75cdde, index (from get_file_path): 4617, text: home, word length: 5.32, word index: 139
INFO:LONG WORD LENGTH: DALI ID: dc5df33c4c9343f091e16c192f75cdde, index (from get_file_path): 4617, text: home, word length: 5.57, word index: 142
INFO:LONG WORD LENGTH: DALI ID: dc84b4a8c45645939041f5b499757912, index (from get_file_path): 4620, text: arukidasou, word length: 5.28, word index: 81
INFO:LONG WORD LENGTH: DALI ID: dcc03a34021c48d48777a3c134af57e9, index (from get_file_path): 4626, text: help, word length: 5.67, word index: 338
INFO:LONG WORD LENGTH: DALI ID: dd4135dd326c4764960038b9f15ee1ff, index (from get_file_path): 4639, text: quieeeen..., word length: 5.87, word index: 221
INFO:LONG WORD LENGTH: DALI ID: dd4135dd326c4764960038b9f15ee1ff, index (from get_file_path): 4639, text: quieeeen..., word length: 5.96, word index: 223
INFO:LONG WORD LENGTH: DALI ID: ddb33eea4e41484aaacf82ab60823293, index (from get_file_path): 4646, text: appe---ars, word length: 6.18, word index: 245
INFO:LONG WORD LENGTH: DALI ID: ddb33eea4e41484aaacf82ab60823293, index (from get_file_path): 4646, text: miser----y, word length: 8.38, word index: 385
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: believe,, word length: 6.33, word index: 41
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: dreams!, word length: 5.77, word index: 47
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: believe,, word length: 6.24, word index: 114
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: dreams!, word length: 6.24, word index: 120
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: believe,, word length: 5.40, word index: 171
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: dreams!, word length: 6.52, word index: 177
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: believe,, word length: 6.42, word index: 196
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: dreams!, word length: 6.61, word index: 202
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: believe,, word length: 6.52, word index: 206
INFO:LONG WORD LENGTH: DALI ID: de174756303244389671c1e92e09340e, index (from get_file_path): 4649, text: dreams!, word length: 6.61, word index: 212
INFO:NEGATIVE WORD START TIME: DALI ID: de94c6748cce46a4a0d00c52f139085f, index (from get_file_path): 4656, text: fossifigo, word length: 1.86, line number: 0
INFO:LONG WORD LENGTH: DALI ID: deb462b4d6b842ba94492d10867049e9, index (from get_file_path): 4658, text: now, word length: 6.86, word index: 185
INFO:LONG WORD LENGTH: DALI ID: df254bd1693947f1a2101b7c03eba805, index (from get_file_path): 4664, text: mountains, word length: 5.00, word index: 138
INFO:LONG WORD LENGTH: DALI ID: df3604c5482e4704aa018a512ff95993, index (from get_file_path): 4666, text: sorry, word length: 5.33, word index: 142
INFO:LONG WORD LENGTH: DALI ID: df5eececc74c43a782eb8a1b09e57917, index (from get_file_path): 4668, text: again, word length: 5.00, word index: 87
INFO:LONG WORD LENGTH: DALI ID: df5eececc74c43a782eb8a1b09e57917, index (from get_file_path): 4668, text: again, word length: 7.74, word index: 145
INFO:LONG WORD LENGTH: DALI ID: df8b0d391129434ca0cb9d5d5f48b224, index (from get_file_path): 4674, text: me, word length: 6.45, word index: 141
INFO:LONG WORD LENGTH: DALI ID: df946371b34242a4a6bc5128b37941d1, index (from get_file_path): 4675, text: d'aimer, word length: 7.87, word index: 164
INFO:LONG WORD LENGTH: DALI ID: dfb098e6ea3a4e44b5f7de7fcbbd98a5, index (from get_file_path): 4680, text: ah, word length: 5.04, word index: 238
INFO:LONG WORD LENGTH: DALI ID: dfb098e6ea3a4e44b5f7de7fcbbd98a5, index (from get_file_path): 4680, text: ah, word length: 5.15, word index: 240
INFO:LONG WORD LENGTH: DALI ID: e0010fe0ff714b7aa80d7f35eb5f574f, index (from get_file_path): 4689, text: me, word length: 10.24, word index: 245
INFO:LONG WORD LENGTH: DALI ID: e00a51694b334b50a1bf8ab26125b314, index (from get_file_path): 4691, text: vaek, word length: 7.52, word index: 202
INFO:LONG WORD LENGTH: DALI ID: e06daf1a5bf8458491004914ab183d3e, index (from get_file_path): 4701, text: sosweet...i'm, word length: 5.28, word index: 219
INFO:LONG WORD LENGTH: DALI ID: e0d91cb23dec4af190244b382f75d70b, index (from get_file_path): 4714, text: likehere, word length: 7.63, word index: 235
INFO:LONG WORD LENGTH: DALI ID: e0d91cb23dec4af190244b382f75d70b, index (from get_file_path): 4714, text: rain, word length: 7.79, word index: 378
INFO:LONG WORD LENGTH: DALI ID: e112a816782447649a8595a9d9510c47, index (from get_file_path): 4717, text: eyes----, word length: 7.36, word index: 139
INFO:LONG WORD LENGTH: DALI ID: e112a816782447649a8595a9d9510c47, index (from get_file_path): 4717, text: eyes----, word length: 7.11, word index: 210
INFO:LONG WORD LENGTH: DALI ID: e14ecdfbf6274145879adb8d5054ca61, index (from get_file_path): 4722, text: side------------, word length: 8.78, word index: 142
INFO:LONG WORD LENGTH: DALI ID: e1b8d2ed0edc491bba901c17727714b5, index (from get_file_path): 4733, text: alone, word length: 5.77, word index: 209
INFO:LONG WORD LENGTH: DALI ID: e1f6058e3c5942ccbc70702140cfed39, index (from get_file_path): 4737, text: ...side!, word length: 6.38, word index: 105
INFO:LONG WORD LENGTH: DALI ID: e1f6058e3c5942ccbc70702140cfed39, index (from get_file_path): 4737, text: ...side!, word length: 5.71, word index: 253
INFO:LONG WORD LENGTH: DALI ID: e1f6058e3c5942ccbc70702140cfed39, index (from get_file_path): 4737, text: ...side!, word length: 6.94, word index: 334
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: drop, word length: 0.21, line number: 0
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: like, word length: 0.21, line number: 1
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: get, word length: 0.07, line number: 2
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: up,, word length: 0.36, line number: 3
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: take, word length: 0.21, line number: 4
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: to, word length: 0.07, line number: 5
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the-streets, word length: 0.29, line number: 6
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: better, word length: 0.21, line number: 7
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: lock, word length: 0.14, line number: 8
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: that, word length: 0.21, line number: 9
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: kid, word length: 0.07, line number: 10
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: up,, word length: 0.36, line number: 11
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: face, word length: 0.14, line number: 12
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: full, word length: 0.07, line number: 13
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: of, word length: 0.07, line number: 14
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: teeth, word length: 0.14, line number: 15
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: when, word length: 0.07, line number: 16
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: he, word length: 0.07, line number: 17
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: hock, word length: 0.14, line number: 18
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: that, word length: 0.29, line number: 19
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: spit, word length: 0.07, line number: 20
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: up,, word length: 0.21, line number: 21
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: pacing, word length: 0.29, line number: 22
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the, word length: 0.07, line number: 23
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: beat, word length: 0.21, line number: 24
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: like, word length: 0.07, line number: 25
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: a, word length: 0.07, line number: 26
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: beast, word length: 0.21, line number: 27
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: rocking, word length: 0.36, line number: 28
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the, word length: 0.07, line number: 29
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: block, word length: 0.21, line number: 30
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: on, word length: 0.14, line number: 31
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: repeat, word length: 0.36, line number: 32
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: speak, word length: 0.21, line number: 33
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: from, word length: 0.07, line number: 34
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the, word length: 0.14, line number: 35
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: cut, word length: 0.21, line number: 36
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: like, word length: 0.07, line number: 37
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: a, word length: 0.07, line number: 38
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: rush, word length: 0.21, line number: 39
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: of, word length: 0.07, line number: 40
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: blood, word length: 0.21, line number: 41
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: paint, word length: 0.14, line number: 42
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: red, word length: 0.21, line number: 43
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: on, word length: 0.07, line number: 44
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the-sleeves, word length: 0.43, line number: 45
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: of, word length: 0.07, line number: 46
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the, word length: 0.07, line number: 47
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: ones, word length: 0.21, line number: 48
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: you, word length: 0.07, line number: 49
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: love, word length: 0.14, line number: 50
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: say, word length: 0.07, line number: 51
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the, word length: 0.07, line number: 52
